city,year,Date_Quarter,bedrooms_count,average_rate_per_night,latitude,longitude,counties,zipcodes,TotalPop,Income,Poverty
South Padre Island,2016,Fourth,2,$349,26.081675888448,-97.1596996807722,Cameron County,78597,420201,36095,31.2
South Padre Island,2017,First,2,$263,26.1085898326852,-97.1691211971406,Cameron County,78597,420201,36095,31.2
Port Isabel,2017,Second,1,$140,26.079025908384104,-97.2144724182814,Cameron County,78578,420201,36095,31.2
South Padre Island,2017,Second,3,$325,26.0872249646591,-97.1625654023782,Cameron County,78597,420201,36095,31.2
Brownsville,2017,First,2,$70,25.8949176792,-97.49385881370767,Cameron County,78520,420201,36095,31.2
South Padre Island,2014,Third,2,$298,26.0936113286329,-97.1619319473932,Cameron County,78597,420201,36095,31.2
South Padre Island,2015,Fourth,2,$160,26.104032071395103,-97.1680979106064,Cameron County,78597,420201,36095,31.2
South Padre Island,2017,First,1,$235,26.102628540152697,-97.1629802579186,Cameron County,78597,420201,36095,31.2
South Padre Island,2017,First,2,$350,26.0997067107345,-97.1633404043973,Cameron County,78597,420201,36095,31.2
Laguna Vista,2017,First,2,$90,26.1033093038122,-97.30188065782272,Cameron County,,420201,36095,31.2
South Padre Island,2014,Fourth,2,$293,26.0807671393991,-97.1602577031142,Cameron County,78597,420201,36095,31.2
South Padre Island,2017,Second,Studio,$125,26.1010816081079,-97.16557991094808,Cameron County,78597,420201,36095,31.2
South Padre Island,2015,First,2,$360,26.0927010387313,-97.1632016519086,Cameron County,78597,420201,36095,31.2
Brownsville,2016,Fourth,1,$79,25.9467333668547,-97.4790739671267,Cameron County,78521,420201,36095,31.2
South Padre Island,2015,Third,2,$199,26.0999153670656,-97.1639971065154,Cameron County,78597,420201,36095,31.2
Port Isabel,2017,First,1,$135,26.064902396692,-97.2001818215075,Cameron County,78578,420201,36095,31.2
South Padre Island,2017,First,2,$220,26.0862519535604,-97.1625965824491,Cameron County,78597,420201,36095,31.2
Port Isabel,2015,Fourth,1,$80,26.0642364831316,-97.2061083814182,Cameron County,78578,420201,36095,31.2
South Padre Island,2017,Second,3,$475,26.1098415354793,-97.16929597909572,Cameron County,78597,420201,36095,31.2
South Padre Island,2014,Second,4,$310,26.106701295445102,-97.1668178789796,Cameron County,78597,420201,36095,31.2
South Padre Island,2014,Fourth,3,$199,26.1014864438762,-97.1662050227818,Cameron County,78597,420201,36095,31.2
South Padre Island,2014,Fourth,2,$125,26.1010899847292,-97.1653627226072,Cameron County,78597,420201,36095,31.2
South Padre Island,2016,Second,1,$100,26.079782858381,-97.1616651524292,Cameron County,78597,420201,36095,31.2
South Padre Island,2015,Third,2,$189,26.0981471146049,-97.16258815178352,Cameron County,78597,420201,36095,31.2
South Padre Island,2017,Second,1,$134,26.0833703964504,-97.16058240441608,Cameron County,78597,420201,36095,31.2
South Padre Island,2016,First,2,$450,26.082913580355896,-97.1603217784208,Cameron County,78597,420201,36095,31.2
South Padre Island,2015,First,2,$159,26.0817174655075,-97.1626022427112,Cameron County,78597,420201,36095,31.2
Harlingen,2015,Second,1,$35,26.2114583292453,-97.68316530518553,Cameron County,78550,420201,36095,31.2
Laguna Vista,2017,Second,3,$190,26.109613204141898,-97.3138850228474,Cameron County,78578,420201,36095,31.2
Los Fresnos,2016,First,3,$74,26.0788182449701,-97.4923370025885,Cameron County,78566,420201,36095,31.2
South Padre Island,2015,Fourth,1,$176,26.0809964100624,-97.161836762336,Cameron County,78597,420201,36095,31.2
South Padre Island,2015,First,2,$155,26.106805495548706,-97.1682368658802,Cameron County,78597,420201,36095,31.2
South Padre Island,2017,First,2,$352,26.0987610226377,-97.1671195598518,Cameron County,78597,420201,36095,31.2
South Padre Island,2015,Second,2,$230,26.0926805552528,-97.1633900215122,Cameron County,78597,420201,36095,31.2
South Padre Island,2014,Fourth,3,$199,26.0999316210838,-97.1669446969164,Cameron County,78597,420201,36095,31.2
Brownsville,2015,Third,4,$98,25.918103158952498,-97.51593248012632,Cameron County,78520,420201,36095,31.2
South Padre Island,2016,First,2,$179,26.086512684841104,-97.1623455924892,Cameron County,78597,420201,36095,31.2
South Padre Island,2017,Second,3,$225,26.102122250926104,-97.1654887544103,Cameron County,78597,420201,36095,31.2
Port Isabel,2014,Second,3,$185,26.0756421829554,-97.220757202765,Cameron County,78578,420201,36095,31.2
Port Isabel,2017,First,Studio,$99,26.0777570356212,-97.2040104118524,Cameron County,78578,420201,36095,31.2
South Padre Island,2016,First,3,$500,26.0814534691396,-97.1625375247468,Cameron County,78597,420201,36095,31.2
South Padre Island,2013,Fourth,2,$143,26.107683372536503,-97.1709716037577,Cameron County,78597,420201,36095,31.2
South Padre Island,2016,First,2,$285,26.1011041550792,-97.1643027526218,Cameron County,78597,420201,36095,31.2
Port Isabel,2015,First,2,$185,26.0627396755723,-97.2053811809478,Cameron County,78578,420201,36095,31.2
South Padre Island,2013,Second,4,$399,26.0987575597327,-97.1681769931994,Cameron County,78597,420201,36095,31.2
South Padre Island,2015,Third,8,$809,26.1098427210242,-97.168881012022,Cameron County,78597,420201,36095,31.2
South Padre Island,2015,Third,3,$450,26.083830111549,-97.1594609986362,Cameron County,78597,420201,36095,31.2
South Padre Island,2017,First,2,$274,26.1005994123664,-97.1665413448442,Cameron County,78597,420201,36095,31.2
South Padre Island,2017,First,1,$135,26.102329612817,-97.1645062753066,Cameron County,78597,420201,36095,31.2
Port Isabel,2016,Second,1,$125,26.0684440224759,-97.2011155446382,Cameron County,78578,420201,36095,31.2
South Padre Island,2013,Fourth,3,$495,26.0875390929132,-97.16040345347722,Cameron County,78597,420201,36095,31.2
Port Isabel,2015,First,2,$185,26.0623153936142,-97.2050030325301,Cameron County,78578,420201,36095,31.2
South Padre Island,2015,First,Studio,$145,26.079038837520105,-97.1621973702199,Cameron County,78597,420201,36095,31.2
Brownsville,2015,First,1,$39,25.900593071727094,-97.48172873877328,Cameron County,78520,420201,36095,31.2
South Padre Island,2016,Second,2,$215,26.083192558115,-97.16119083484249,Cameron County,78597,420201,36095,31.2
Los Fresnos,2014,Third,3,$150,26.0676418458952,-97.4338984796484,Cameron County,78566,420201,36095,31.2
South Padre Island,2015,Third,3,$450,26.0822828833809,-97.15962005164378,Cameron County,78597,420201,36095,31.2
South Padre Island,2014,Fourth,2,$233,26.096058397637,-97.165906943564,Cameron County,78597,420201,36095,31.2
South Padre Island,2017,First,1,$235,26.1020450091327,-97.16332547658,Cameron County,78597,420201,36095,31.2
South Padre Island,2017,First,2,$265,26.101983464115506,-97.1632964590733,Cameron County,78597,420201,36095,31.2
Port Isabel,2017,First,1,$119,26.0773157038712,-97.2050739485056,Cameron County,78578,420201,36095,31.2
South Padre Island,2015,Fourth,2,$180,26.1041516014867,-97.16820070366671,Cameron County,78597,420201,36095,31.2
Port Isabel,2017,First,2,$199,26.062558707512803,-97.2062738170974,Cameron County,78578,420201,36095,31.2
Brownsville,2016,Third,3,$105,25.9573008821784,-97.4890823623375,Cameron County,78526,420201,36095,31.2
Brownsville,2015,Fourth,2,$45,25.9251044017433,-97.48791947432848,Cameron County,78521,420201,36095,31.2
Port Isabel,2015,First,2,$255,26.0626244598953,-97.2059602499649,Cameron County,78578,420201,36095,31.2
Brownsville,2016,Fourth,3,$167,25.9476713877348,-97.5125616292896,Cameron County,78520,420201,36095,31.2
South Padre Island,2015,Second,2,$275,26.087593258950896,-97.16286817085329,Cameron County,78597,420201,36095,31.2
South Padre Island,2015,Fourth,3,$750,26.0859133818926,-97.1612756724437,Cameron County,78597,420201,36095,31.2
Brownsville,2017,Second,3,$175,25.9749133240702,-97.540853507549,Cameron County,78520,420201,36095,31.2
Los Fresnos,2017,Second,1,$42,26.074467065862603,-97.5257835891488,Cameron County,78575,420201,36095,31.2
South Padre Island,2015,Second,2,$315,26.0929231701931,-97.1649596479582,Cameron County,78597,420201,36095,31.2
South Padre Island,2015,Second,2,$285,26.087115867701694,-97.1633045929328,Cameron County,78597,420201,36095,31.2
Port Isabel,2015,First,2,$220,26.0634966754027,-97.2086021475465,Cameron County,78578,420201,36095,31.2
South Padre Island,2016,Third,2,$300,26.0930530927791,-97.1623972730142,Cameron County,78597,420201,36095,31.2
South Padre Island,2014,Third,2,$225,26.086043530234104,-97.1634262474356,Cameron County,78597,420201,36095,31.2
South Padre Island,2015,First,2,$200,26.103117273554897,-97.1665608442174,Cameron County,78597,420201,36095,31.2
Laguna Vista,2015,First,3,$200,26.109306543345,-97.29557327713958,Cameron County,78578,420201,36095,31.2
South Padre Island,2016,Fourth,3,$349,26.0824332468361,-97.15991939801452,Cameron County,78597,420201,36095,31.2
South Padre Island,2016,Second,2,$359,26.0869404774962,-97.1619669206116,Cameron County,78597,420201,36095,31.2
Port Isabel,2015,First,2,$155,26.062339434653698,-97.2022914632062,Cameron County,78578,420201,36095,31.2
South Padre Island,2016,Second,2,$230,26.099694465844895,-97.16312942570792,Cameron County,78597,420201,36095,31.2
South Padre Island,2017,First,2,$135,26.1022334780486,-97.16563783997248,Cameron County,78597,420201,36095,31.2
South Padre Island,2015,Third,4,$1200,26.0816461401822,-97.1591950501635,Cameron County,78597,420201,36095,31.2
South Padre Island,2015,Third,3,$495,26.0843178370817,-97.1583515525138,Cameron County,78597,420201,36095,31.2
Brownsville,2015,Second,2,$49,25.9569792366465,-97.46067208555358,Cameron County,78526,420201,36095,31.2
Rancho Viejo,2016,Fourth,3,$196,26.046404695612,-97.5565208791589,Cameron County,78575,420201,36095,31.2
South Padre Island,2016,First,2,$235,26.100056213433,-97.1631341694548,Cameron County,78597,420201,36095,31.2
South Padre Island,2015,Third,5,$645,26.115532172846105,-97.1723720526503,Cameron County,78597,420201,36095,31.2
Port Isabel,2015,First,1,$50,26.0691150955274,-97.2003224592028,Cameron County,78578,420201,36095,31.2
Brownsville,2017,First,1,$67,25.9210103582162,-97.5058023602125,Cameron County,78520,420201,36095,31.2
South Padre Island,2015,Fourth,2,$185,26.1059020041708,-97.16864967157127,Cameron County,78597,420201,36095,31.2
South Padre Island,2015,Fourth,1,$82,26.0846572254265,-97.1610830472436,Cameron County,78597,420201,36095,31.2
South Padre Island,2016,Fourth,3,$425,26.0814028742655,-97.158145783754,Cameron County,78597,420201,36095,31.2
Brownsville,2013,First,1,$75,25.8940745923836,-97.4897222902352,Cameron County,78520,420201,36095,31.2
Port Isabel,2015,First,2,$155,26.065763502829,-97.203629941944,Cameron County,78578,420201,36095,31.2
South Padre Island,2016,First,2,$457,26.103844984381105,-97.16404618636471,Cameron County,78597,420201,36095,31.2
South Padre Island,2016,Second,3,$350,26.0870578778417,-97.1628609006559,Cameron County,78597,420201,36095,31.2
South Padre Island,2016,Second,3,$299,26.0885177208345,-97.1635772221986,Cameron County,78597,420201,36095,31.2
South padre island,2017,First,Studio,$100,26.1108994255971,-97.1693038929133,Cameron County,78597,420201,36095,31.2
South Padre Island,2016,Third,1,$160,26.0980963104226,-97.16299944258492,Cameron County,78597,420201,36095,31.2
South Padre Island,2016,Second,2,$399,26.0872529865724,-97.162016739884,Cameron County,78597,420201,36095,31.2
South Padre Island,2015,Third,1,$85,26.0816837014542,-97.1619956258742,Cameron County,78597,420201,36095,31.2
Port Isabel,2017,Second,2,$185,26.0775719878105,-97.2150931270714,Cameron County,78578,420201,36095,31.2
South Padre Island,2017,First,2,$180,26.1080599900604,-97.1681563599762,Cameron County,78597,420201,36095,31.2
Port Isabel,2015,First,2,$220,26.0608799269765,-97.2056519974554,Cameron County,78578,420201,36095,31.2
Los Fresnos,2015,Fourth,Studio,$30,26.0691478050244,-97.4750823838705,Cameron County,78566,420201,36095,31.2
South Padre Island,2017,First,2,$267,26.101646611846103,-97.16647689389151,Cameron County,78597,420201,36095,31.2
South Padre Island,2015,Third,2,$360,26.088345142661,-97.1621828789422,Cameron County,78597,420201,36095,31.2
Brownsville,2015,First,2,$89,25.9594614212677,-97.5011277952934,Cameron County,78526,420201,36095,31.2
Port Isabel,2015,Third,2,$149,26.0624008473477,-97.20580144552088,Cameron County,78578,420201,36095,31.2
South Padre Island,2017,First,2,$208,26.1033525290624,-97.16607305554442,Cameron County,78597,420201,36095,31.2
Brownsville,2015,Fourth,1,$68,25.8953803350907,-97.4907126905358,Cameron County,78520,420201,36095,31.2
South Padre Island,2014,Fourth,2,$125,26.0951392480479,-97.1655407353725,Cameron County,78597,420201,36095,31.2
Port Isabel,2017,First,1,$194,26.0651692408925,-97.2021733274399,Cameron County,78578,420201,36095,31.2
South Padre Island,2015,Second,2,$300,26.086287054208604,-97.1621164210722,Cameron County,78597,420201,36095,31.2
Brownsville,2015,First,2,$85,25.9595576422545,-97.4982669557372,Cameron County,78526,420201,36095,31.2
South Padre Island,2017,First,3,$536,26.1132282468556,-97.17106681044648,Cameron County,78597,420201,36095,31.2
Port Isabel,2015,First,3,$255,26.0666484440609,-97.205699329039,Cameron County,78578,420201,36095,31.2
South Padre Island,2016,Fourth,2,$369,26.080762723826,-97.1584624275679,Cameron County,78597,420201,36095,31.2
South Padre Island,2015,First,3,$599,26.081781628792,-97.16174290092908,Cameron County,78597,420201,36095,31.2
San Benito,2016,Fourth,4,$160,26.057897310300604,-97.6320115166608,Cameron County,78586,420201,36095,31.2
South Padre Island,2016,Second,3,$225,26.106539146721897,-97.16929261868228,Cameron County,78597,420201,36095,31.2
South Padre Island,2014,Fourth,2,$137,26.100437335743603,-97.1668405465852,Cameron County,78597,420201,36095,31.2
South Padre Island,2016,Second,2,$275,26.0895625104003,-97.164283726571,Cameron County,78597,420201,36095,31.2
South Padre Island,2017,First,1,$215,26.0773655630868,-97.16112352187928,Cameron County,78597,420201,36095,31.2
Port Isabel,2015,First,2,$220,26.0664388707264,-97.2052161725847,Cameron County,78578,420201,36095,31.2
South Padre Island,2015,Third,5,$813,26.112455199657894,-97.1716151487114,Cameron County,78597,420201,36095,31.2
Port Isabel,2016,Second,1,$120,26.0634809363206,-97.2076187864986,Cameron County,78578,420201,36095,31.2
South Padre Island,2017,Second,Studio,$125,26.100811563724697,-97.1643730610489,Cameron County,78597,420201,36095,31.2
Port Isabel,2017,Second,2,$150,26.0643538984802,-97.20512764261422,Cameron County,78578,420201,36095,31.2
South Padre Island,2017,First,1,$225,26.1004301579203,-97.16346375788348,Cameron County,78597,420201,36095,31.2
South Padre Island,2017,Second,2,$250,26.102235017906,-97.1660686368892,Cameron County,78597,420201,36095,31.2
South Padre Island,2016,Second,2,$285,26.088671942365306,-97.1618576464418,Cameron County,78597,420201,36095,31.2
South Padre Island,2015,Third,3,$437,26.0884636998894,-97.1626622977824,Cameron County,78597,420201,36095,31.2
South Padre Island,2014,Fourth,1,$229,26.0862398571619,-97.16185727997292,Cameron County,78597,420201,36095,31.2
South Padre Island,2016,First,2,$117,26.1084972167728,-97.1685879973052,Cameron County,78597,420201,36095,31.2
South Padre Island,2016,Fourth,2,$200,26.1071474566918,-97.16634486855592,Cameron County,78597,420201,36095,31.2
Port Isabel,2017,Second,1,$120,26.0635699864168,-97.20449379718308,Cameron County,78578,420201,36095,31.2
South Padre Island,2017,Second,3,$300,26.0822302456945,-97.1609651566432,Cameron County,78597,420201,36095,31.2
Port Isabel,2015,First,1,$28,26.0650339525424,-97.20508153608878,Cameron County,78578,420201,36095,31.2
Port Isabel,2015,First,2,$220,26.0674252706173,-97.2065215260025,Cameron County,78578,420201,36095,31.2
Laguna Vista,2017,Second,3,$240,26.1092163064573,-97.298396443361,Cameron County,78578,420201,36095,31.2
South Padre Island,2016,Fourth,2,$325,26.080225934156104,-97.1584047181634,Cameron County,78597,420201,36095,31.2
Laguna Vista,2017,Second,3,$240,26.1091510734454,-97.2987986678608,Cameron County,78566,420201,36095,31.2
South Padre Island,2016,Second,5,$400,26.1066234801914,-97.16704688001992,Cameron County,78597,420201,36095,31.2
South Padre Island,2014,Fourth,1,$144,26.109037902378503,-97.1674003025671,Cameron County,78597,420201,36095,31.2
South Padre Island,2015,Third,2,$199,26.08578743101,-97.160960122115,Cameron County,78597,420201,36095,31.2
South Padre Island,2014,Fourth,3,$413,26.079942657484104,-97.1582605661245,Cameron County,78597,420201,36095,31.2
Brownsville,2015,Second,2,$55,25.9623172496485,-97.4648778766601,Cameron County,78526,420201,36095,31.2
Port Isabel,2017,First,2,$182,26.065428079489497,-97.2049467223818,Cameron County,78578,420201,36095,31.2
Port Isabel,2017,First,3,$150,26.0627408385915,-97.2056096172727,Cameron County,78578,420201,36095,31.2
South Padre Island,2014,Third,3,$227,26.1115772892065,-97.1703531051772,Cameron County,78597,420201,36095,31.2
South Padre Island,2017,Second,3,$250,26.1012852666011,-97.1653461028123,Cameron County,78597,420201,36095,31.2
Port Isabel,2015,First,2,$155,26.0620241970265,-97.20454025534973,Cameron County,78578,420201,36095,31.2
South Padre Island,2014,First,3,$527,26.1159923438242,-97.1727822613336,Cameron County,78597,420201,36095,31.2
South Padre Island,2016,Fourth,2,$155,26.1102409329882,-97.16898372979853,Cameron County,78597,420201,36095,31.2
South Padre Island,2016,First,2,$200,26.0981704249521,-97.1645293069652,Cameron County,78597,420201,36095,31.2
Port Isabel,2016,Fourth,1,$115,26.0655782116544,-97.20339858234742,Cameron County,78578,420201,36095,31.2
South Padre Island,2017,Second,1,$160,26.0769861878191,-97.1632295831052,Cameron County,78597,420201,36095,31.2
Port Isabel,2017,Second,1,$100,26.075121081998,-97.2178796865297,Cameron County,78578,420201,36095,31.2
South Padre Island,2014,Second,4,$706,26.097226082638,-97.16613655036753,Cameron County,78597,420201,36095,31.2
Brownsville,2016,First,2,$75,25.945663409022004,-97.5095962110385,Cameron County,78520,420201,36095,31.2
South Padre Island,2015,Second,2,$145,26.100442040095,-97.1658649715984,Cameron County,78597,420201,36095,31.2
South Padre Island,2015,Second,3,$340,26.0997007603748,-97.163115136624,Cameron County,78597,420201,36095,31.2
South Padre Island,2015,Fourth,2,$228,26.1094624236606,-97.168423671946,Cameron County,78597,420201,36095,31.2
South Padre Island,2015,Second,1,$95,26.0831354266192,-97.1608643645399,Cameron County,78597,420201,36095,31.2
South Padre Island,2015,First,1,$119,26.0795873478872,-97.1609825679798,Cameron County,78597,420201,36095,31.2
South Padre Island,2015,Third,2,$199,26.101743519013706,-97.1647579822809,Cameron County,78597,420201,36095,31.2
Brownsville,2016,Fourth,3,$120,25.943393282436,-97.4892658291502,Cameron County,78521,420201,36095,31.2
South Padre Island,2015,Second,1,$110,26.082715955255,-97.16265193910708,Cameron County,78597,420201,36095,31.2
South Padre Island,2016,First,1,$259,26.099493795400896,-97.16234286612392,Cameron County,78597,420201,36095,31.2
Brownsville,2013,First,2,$80,25.943122805128898,-97.5108740373254,Cameron County,78520,420201,36095,31.2
Port Isabel,2014,Second,1,$150,26.0750703928912,-97.20269500692852,Cameron County,78578,420201,36095,31.2
South Padre Island,2017,Second,Studio,$125,26.099851616087104,-97.1659505123043,Cameron County,78597,420201,36095,31.2
South Padre Island,2015,Second,3,$500,26.086741649386106,-97.1611731881754,Cameron County,78597,420201,36095,31.2
Brownsville,2017,First,3,$250,25.9492784514194,-97.5168212361872,Cameron County,78520,420201,36095,31.2
Port Isabel,2017,First,2,$250,26.077480388030896,-97.2043159304397,Cameron County,78578,420201,36095,31.2
South Padre Island,2016,Second,2,$150,26.1021606207616,-97.1649976458378,Cameron County,78597,420201,36095,31.2
South Padre Island,2015,Second,2,$258,26.1028724190333,-97.1653608354282,Cameron County,78597,420201,36095,31.2
South Padre Island,2015,Third,3,$696,26.0832759321956,-97.1609813372606,Cameron County,78597,420201,36095,31.2
South Padre Island,2017,Second,3,$750,26.081707684953,-97.16086757510372,Cameron County,78597,420201,36095,31.2
South Padre Island,2016,First,2,$108,26.1032335591896,-97.16703164845948,Cameron County,78597,420201,36095,31.2
South Padre Island,2016,Third,2,$200,26.101114600389295,-97.1649595727513,Cameron County,78597,420201,36095,31.2
Harlingen,2015,Second,Studio,$50,26.212112823988495,-97.6849305805965,Cameron County,78550,420201,36095,31.2
Laguna Vista,2016,Second,1,$99,26.1163367262504,-97.3081806855977,Cameron County,78578,420201,36095,31.2
Brownsville,2014,Second,2,$162,25.942586884194498,-97.51895662400707,Cameron County,78520,420201,36095,31.2
South Padre Island,2014,Fourth,2,$293,26.0811389100034,-97.1583338022826,Cameron County,78597,420201,36095,31.2
South Padre Island,2015,Third,2,$225,26.0800803175377,-97.1627830537647,Cameron County,78597,420201,36095,31.2
South Padre Island,2017,First,2,$214,26.080857108480803,-97.1631082404556,Cameron County,78597,420201,36095,31.2
South Padre Island,2016,Second,2,$800,26.0816729771618,-97.1602845224624,Cameron County,78597,420201,36095,31.2
South Padre Island,2017,Second,3,$471,26.086136743667,-97.1632209053014,Cameron County,78597,420201,36095,31.2
South Padre Island,2016,Second,1,$130,26.1075379658461,-97.16973053183892,Cameron County,78597,420201,36095,31.2
Rancho Viejo,2015,Fourth,2,$125,26.043753604902506,-97.5535751811392,Cameron County,78575,420201,36095,31.2
South Padre Island,2014,Third,2,$275,26.0996452196203,-97.1631354931455,Cameron County,78597,420201,36095,31.2
South Padre Island,2017,Second,2,$280,26.0731850858248,-97.1570802484196,Cameron County,78597,420201,36095,31.2
Port Isabel,2017,First,Studio,$135,26.0777867417584,-97.2044812035841,Cameron County,78578,420201,36095,31.2
South Padre Island,2016,Second,3,$429,26.0837329841989,-97.1614666670187,Cameron County,78597,420201,36095,31.2
Port Isabel,2017,First,Studio,$99,26.0778956129651,-97.20461693284072,Cameron County,78578,420201,36095,31.2
South Padre Island,2017,First,2,$185,26.1059726622222,-97.16795965005691,Cameron County,78597,420201,36095,31.2
South Padre Island,2016,Fourth,2,$349,26.082374677360896,-97.1582414794923,Cameron County,78597,420201,36095,31.2
South Padre Island,2017,First,2,$265,26.100924666527906,-97.1630680617532,Cameron County,78597,420201,36095,31.2
South Padre Island,2016,First,2,$190,26.1001019414363,-97.16283001582792,Cameron County,78597,420201,36095,31.2
Port Isabel,2013,First,2,$54,26.0748452163167,-97.22112863651242,Cameron County,78578,420201,36095,31.2
South Padre Island,2013,Third,4,$300,26.1063961686095,-97.167202908506,Cameron County,78597,420201,36095,31.2
Laguna Vista,2013,First,2,$120,26.1125974562143,-97.31188436641388,Cameron County,78566,420201,36095,31.2
Port Isabel,2014,Second,1,$75,26.0758946820539,-97.2223959209046,Cameron County,78578,420201,36095,31.2
Laguna Vista,2013,First,2,$120,26.1104303831898,-97.3109058651462,Cameron County,,420201,36095,31.2
Port Isabel,2016,Second,2,$290,26.0611414176292,-97.2058676942614,Cameron County,78578,420201,36095,31.2
Port Isabel,2014,Fourth,1,$77,26.0745048027312,-97.2209975076457,Cameron County,78578,420201,36095,31.2
South Padre Island,2015,Third,2,$328,26.091294035507804,-97.1635894650959,Cameron County,78597,420201,36095,31.2
South Padre Island,2015,Second,2,$169,26.098013752823896,-97.1653595592622,Cameron County,78597,420201,36095,31.2
South Padre Island,2016,Second,2,$80,26.1060286637034,-97.1679621784612,Cameron County,78597,420201,36095,31.2
South Padre Island,2016,Fourth,3,$147,26.099249984338304,-97.1649929978265,Cameron County,78597,420201,36095,31.2
South Padre Island,2014,Third,3,$300,26.1011298124223,-97.1655528990954,Cameron County,78597,420201,36095,31.2
South Padre Island,2015,Third,3,$582,26.1061183919246,-97.17036309641442,Cameron County,78597,420201,36095,31.2
South Padre Island,2015,Third,1,$300,26.088342898870803,-97.1619910811617,Cameron County,78597,420201,36095,31.2
South Padre Island,2014,Third,2,$221,26.098364232561604,-97.1629052261207,Cameron County,78597,420201,36095,31.2
Brownsville,2017,First,Studio,$49,25.897432725025,-97.50273007787202,Cameron County,78521,420201,36095,31.2
South Padre Island,2017,First,3,$700,26.1034629852832,-97.1654166503821,Cameron County,78597,420201,36095,31.2
South Padre Island,2015,First,3,$430,26.0805754140281,-97.1600734937482,Cameron County,78597,420201,36095,31.2
South Padre Island,2014,Fourth,2,$125,26.0964388466104,-97.1642870841908,Cameron County,78597,420201,36095,31.2
South Padre Island,2015,Second,3,$350,26.0796305985458,-97.1624777749045,Cameron County,78597,420201,36095,31.2
South Padre Island,2017,First,2,$200,26.102284140244,-97.1632705721316,Cameron County,78597,420201,36095,31.2
South Padre Island,2016,First,3,$327,26.094578792346898,-97.1666041792705,Cameron County,,420201,36095,31.2
South Padre Island,2017,First,2,$200,26.1021607569496,-97.162852218667,Cameron County,78597,420201,36095,31.2
South Padre Island,2015,Third,4,$625,26.106660989628,-97.1661148088105,Cameron County,78597,420201,36095,31.2
South Padre Island,2015,Third,2,$257,26.0884967981678,-97.161724687441,Cameron County,78597,420201,36095,31.2
South Padre Island,2014,Fourth,2,$299,26.0914618826545,-97.16281906632707,Cameron County,78597,420201,36095,31.2
South Padre Island,2015,Fourth,3,$293,26.0816797684175,-97.16341732059593,Cameron County,78597,420201,36095,31.2
Port Isabel,2017,Second,Studio,$110,26.078298066594897,-97.21439157184273,Cameron County,78578,420201,36095,31.2
South Padre Island,2014,First,2,$209,26.1088248544199,-97.16836619898208,Cameron County,78597,420201,36095,31.2
South Padre Island,2015,Third,2,$370,26.1035335547607,-97.1649302828836,Cameron County,78597,420201,36095,31.2
South Padre Island,2014,Second,3,$449,26.0857898991856,-97.1626429595948,Cameron County,78597,420201,36095,31.2
South Padre Island,2016,Second,3,$395,26.0835826923266,-97.16001606459308,Cameron County,78597,420201,36095,31.2
Brownsville,2016,Fourth,2,$35,25.904329492479,-97.4976620944006,Cameron County,78520,420201,36095,31.2
South Padre Island,2016,Second,2,$399,26.0860096932187,-97.1620502746205,Cameron County,78597,420201,36095,31.2
South Padre Island,2014,Fourth,2,$125,26.0963873585872,-97.1654479718964,Cameron County,78597,420201,36095,31.2
Port Isabel,2017,First,2,$250,26.077107885577604,-97.2052432781848,Cameron County,78578,420201,36095,31.2
Brownsville,2016,Second,1,$250,25.895445682351,-97.4892858446369,Cameron County,78520,420201,36095,31.2
South Padre Island,2015,Second,1,$115,26.0832678268405,-97.161370486734,Cameron County,78597,420201,36095,31.2
South Padre Island,2016,First,2,$170,26.109344164130302,-97.167700124784,Cameron County,78597,420201,36095,31.2
South Padre Island,2017,First,2,$185,26.103164754936103,-97.166294787487,Cameron County,78597,420201,36095,31.2
South Padre Island,2015,First,2,$179,26.079587619019104,-97.1623367599077,Cameron County,78597,420201,36095,31.2
South Padre Island,2015,Fourth,2,$150,26.101917812803,-97.1670252145664,Cameron County,78597,420201,36095,31.2
South Padre Island,2016,Third,3,$550,26.1054151379673,-97.1663129359164,Cameron County,78597,420201,36095,31.2
South Padre Island,2015,First,Studio,$159,26.0813881689002,-97.162572002776,Cameron County,78597,420201,36095,31.2
South Padre Island,2015,First,1,$115,26.0798567448352,-97.1619563205675,Cameron County,78597,420201,36095,31.2
South Padre Island,2017,First,2,$250,26.0817226945687,-97.1628744139901,Cameron County,78597,420201,36095,31.2
Brownsville,2015,Third,3,$200,25.97409298970589,-97.4445169157865,Cameron County,78526,420201,36095,31.2
South Padre Island,2016,Third,3,$235,26.1034524245343,-97.1658346817692,Cameron County,78597,420201,36095,31.2
South Padre Island,2015,Fourth,2,$219,26.098918508624,-97.162777569016,Cameron County,78597,420201,36095,31.2
Brownsville,2017,First,2,$149,25.943639774002104,-97.5155610122196,Cameron County,78520,420201,36095,31.2
South Padre Island,2016,Second,2,$215,26.102267330381103,-97.1645161950578,Cameron County,78597,420201,36095,31.2
South Padre Island,2016,Third,2,$360,26.0816707084412,-97.1580520885582,Cameron County,78597,420201,36095,31.2
Port Isabel,2017,Second,2,$200,26.0616492428332,-97.2034147302008,Cameron County,78578,420201,36095,31.2
Brownsville,2014,Third,1,$21,25.9183362734334,-97.5148879873349,Cameron County,78520,420201,36095,31.2
South Padre Island,2014,Third,2,$225,26.0985102988147,-97.1646550705804,Cameron County,78597,420201,36095,31.2
South Padre Island,2013,First,2,$150,26.0824852235271,-97.16203403722088,Cameron County,78597,420201,36095,31.2
